USERID,USERNAME_,NAMESURNAME,STATUS_,USERGENDER,USERBIRTHDATE,REGION,CITY,TOWN,DISTRICT,ADDRESSTEXT
1268,yigit.caglar13781@hotmailia.com,Yiğit Çağlar,1,M,1997-10-13,Marmara,Istanbul,SISLI,HALASKARGAZI MAH.,HALASKARGAZI MAH. ZAFER SOKAK  34371  SISLI/ISTANBUL
1269,ayse.ilgin.uysal89913@outlookerlab.com,Ayşe Ilgın Uysal,1,F,1982-05-11,Marmara,Istanbul,ADALAR,BUYUKADA-MADEN MAH.,BUYUKADA-MADEN MAH. CAMI TEPE MEVKII SOKAK    ADALAR/ISTANBUL
1270,ali.altun23018@inboxplus.com,Ali Altun,1,M,1985-04-27,Marmara,Istanbul,GAZIOSMANPASA,KARLITEPE MAH.,KARLITEPE MAH. SONMEZ SOKAK  34240  GAZIOSMANPASA/ISTANBUL
1271,utku.kalayci12471@outlookerlab.com,Utku Kalaycı,1,M,1990-07-31,Ic Anadolu,Ankara,SEREFLIKOCHISAR,EMEK MAH.,EMEK MAH. ALTINCI SOKAK  06950  SEREFLIKOCHISAR/ANKARA
1272,alper.berkay.kaya33802@gmaileo.com,Alper Berkay Kaya,1,M,1985-11-16,Marmara,Kocaeli,IZMIT,ALIKAHYA ATATURK MAH.,ALIKAHYA ATATURK MAH. BOZKIR SOKAK  41310  IZMIT/KOCAELI
1273,gulsum.dinc76958@hotmailia.com,Gülsüm Dinç,1,F,1993-08-24,Ic Anadolu,Cankiri,CANKIRI MERKEZ,AKSU MAH.,AKSU MAH. S.KD.UST TEG.MUSTAFA CELIK CADDESI    CANKIRI MERKEZ/CANKIRI
1274,ozge.emine.caglar85507@gmaileo.com,Özge Emine Çağlar,1,F,1956-10-25,Ic Anadolu,Eskisehir,CIFTELER,YILDIZOREN KOYU,YILDIZOREN KOYU MAH. KOY SOKAGI-7 SOKAK  26700  CIFTELER/ESKISEHIR
1275,hande.sari47025@outlookerlab.com,Hande Sarı,1,F,1971-06-24,Dogu Anadolu,Erzurum,UZUNDERE,MERKEZ MAH.,MERKEZ MAH. ERZURUM CADDESI  25440  UZUNDERE/ERZURUM
1276,ahmet.dogan16253@outlookerlab.com,Ahmet Doğan,1,M,1974-02-12,Ege,Izmir,BUCA,ZAFER MAH.,ZAFER MAH. 2306. SOKAK  35395  BUCA/IZMIR
1277,engin.gok31687@inboxplus.com,Engin Gök,1,M,1960-04-14,Akdeniz,Antalya,KONYAALTI,HURMA MAH.,HURMA MAH. 279. SOKAK  07130  KONYAALTI/ANTALYA
1278,hale.yildiz50722@hotmailia.com,Hale Yıldız,1,F,1964-01-18,Guneydogu Anadolu,Gaziantep,SAHINBEY,CEVIZLI-ULUHAN MAH.,CEVIZLI-ULUHAN MAH. 2. SOKAK    SAHINBEY/GAZIANTEP
1279,emre.cakmak19937@gmaileo.com,Emre Çakmak,1,M,1986-09-23,Ege,Manisa,MANISA MERKEZ,LALELI MAH.,LALELI MAH. 5210. SOKAK    MANISA MERKEZ/MANISA
1280,dogukan.cinar19396@gmaileo.com,Doğukan Çınar,1,M,1958-08-08,Ic Anadolu,Konya,YUNAK,FATIH MAH.,FATIH MAH. CAGDAS SOKAK  42530  YUNAK/KONYA
1281,feride.gur62433@yahootracker.com,Feride Gür,1,F,1994-08-23,Akdeniz,Mersin,TOROSLAR,SELCUKLAR MAH.,SELCUKLAR MAH. 90043. SOKAK  33250  TOROSLAR/MERSIN
1282,busra.koc70491@gmaileo.com,Büşra Koç,1,F,1986-12-23,Ic Anadolu,Nigde,ALTUNHISAR,YESILYURT-YUKARI ASMAZ MAH.,YESILYURT-YUKARI ASMAZ MAH. TASLI KUME EVLERI    ALTUNHISAR/NIGDE
1283,umut.yilmaz21975@gmaileo.com,Umut Yılmaz,1,M,1996-06-19,Marmara,Sakarya,PAMUKOVA,CUMHURIYET MAH.,CUMHURIYET MAH. ADALI SOKAK  54900  PAMUKOVA/SAKARYA
1284,figen.ebru.turkmen95734@outlookerlab.com,Figen Ebru Türkmen,1,F,1950-03-05,Ic Anadolu,Eskisehir,SARICAKAYA,SARIKAYA MAH.,SARIKAYA MAH. ERDAL CIKMAZI SOKAK  26870  SARICAKAYA/ESKISEHIR
1285,ege.mustafa.yildiz40608@inboxplus.com,Ege Mustafa Yıldız,1,M,1967-09-09,Ege,Izmir,MENDERES,GUMULDUR INONU MAH.,GUMULDUR INONU MAH. 6153. SOKAK  35480  MENDERES/IZMIR
1286,ahmet.onal30405@inboxplus.com,Ahmet Önal,1,M,1973-03-09,Guneydogu Anadolu,Sanliurfa,SANLIURFA MERKEZ,OSMANLI MAH.,OSMANLI MAH. 3697. SOKAK    SANLIURFA MERKEZ/SANLIURFA
1287,eren.sari29097@inboxplus.com,Eren Sarı,1,M,1983-01-18,Marmara,Sakarya,ERENLER,CAYBASIYENIKOY MAH.,CAYBASIYENIKOY MAH. CENGIZ TOPEL CADDESI  54200  ERENLER/SAKARYA
1288,cansu.merve.coban95379@yahootracker.com,Cansu Merve Çoban,1,F,1989-12-22,Ic Anadolu,Ankara,CUBUK,YILDIRIM BEYAZIT MAH.,YILDIRIM BEYAZIT MAH. HITAP SOKAK  06760  CUBUK/ANKARA
1289,derya.isik53136@gmaileo.com,Derya Işık,1,F,1955-09-14,Ic Anadolu,Ankara,KECIOREN,KANUNI MAH.,KANUNI MAH. 941. SOKAK  06280  KECIOREN/ANKARA
1290,cansu.korkmaz63764@gmaileo.com,Cansu Korkmaz,1,F,1995-05-28,Ege,Manisa,SALIHLI,TAYTAN-BEZIRGANLI MAH.,TAYTAN-BEZIRGANLI MAH. 140. SOKAK    SALIHLI/MANISA
1291,taner.ozdemir6193@inboxplus.com,Taner Özdemir,1,M,1979-08-19,Ic Anadolu,Konya,YUNAK,PIRIBEYLI-CUMHURIYET MAH.,PIRIBEYLI-CUMHURIYET MAH. SAMIT YAYLASI KUME EVLERI    YUNAK/KONYA
1292,berk.tarhan18634@yahootracker.com,Berk Tarhan,1,M,1992-07-20,Marmara,Istanbul,SILIVRI,MIMARSINAN SILIVRI MAH.,MIMARSINAN SILIVRI MAH. FEYYAZ ALTINORAK CADDESI    SILIVRI/ISTANBUL
1293,cihat.tekin29451@yahootracker.com,Cihat Tekin,1,M,1999-08-24,Guneydogu Anadolu,Gaziantep,SAHINBEY,KARAGOZ MAH.,KARAGOZ MAH. HOROZ SOKAK  27400  SAHINBEY/GAZIANTEP
1294,deniz.yildiz5609@hotmailia.com,Deniz Yıldız,1,M,1989-03-01,Karadeniz,Samsun,CANIK,HASKOY MAH.,HASKOY MAH. 344. SOKAK  55080  CANIK/SAMSUN
1295,hasan.gunes20818@outlookerlab.com,Hasan Güneş,1,M,1952-09-05,Dogu Anadolu,Erzurum,KARAYAZI,GOKTEPE KOYU,GOKTEPE KOYU MAH. KOYUN KENDISI  25830  KARAYAZI/ERZURUM
1296,belgin.altun51499@yahootracker.com,Belgin Altun,1,F,1984-04-26,Ic Anadolu,Nigde,NIGDE MERKEZ,EDIKLI-CUMHURIYET MAH.,EDIKLI-CUMHURIYET MAH. KEPEZ KUME EVLERI    NIGDE MERKEZ/NIGDE
1297,esra.demirtas63174@inboxplus.com,Esra Demirtaş,1,F,1966-05-23,Akdeniz,Mersin,TOROSLAR,SELCUKLAR MAH.,SELCUKLAR MAH. 90009. SOKAK  33250  TOROSLAR/MERSIN
1298,gurkan.bayram10867@yahootracker.com,Gürkan Bayram,1,M,1970-11-10,Dogu Anadolu,Malatya,DOGANYOL,GOKCE-MERKEZ MAH.,GOKCE-MERKEZ MAH. CAMI SOKAK    DOGANYOL/MALATYA
1299,sultan.melis.bulut91007@gmaileo.com,Sultan Melis Bulut,1,F,1970-09-11,Ic Anadolu,Aksaray,AKSARAY MERKEZ,CUMHURIYET MAH.,CUMHURIYET MAH. 7462. SOKAK    AKSARAY MERKEZ/AKSARAY
1300,ismail.ali.kalayci38522@inboxplus.com,İsmail Ali Kalaycı,1,M,1953-08-16,Dogu Anadolu,Erzurum,TEKMAN,YALINCA KOYU,YALINCA KOYU MAH. EGRI CAYIR MEZRASI  25560  TEKMAN/ERZURUM
1301,turan.kivanc23768@gmaileo.com,Turan Kıvanç,1,M,1987-02-08,Marmara,Istanbul,SILIVRI,BUYUKCAVUSLU MERKEZ MAH.,BUYUKCAVUSLU MERKEZ MAH. INCIRLIK CADDESI    SILIVRI/ISTANBUL
1302,omer.turkmen23441@outlookerlab.com,Ömer Türkmen,1,M,1988-02-14,Marmara,Istanbul,SILE,BOZKOCA KOYU,BOZKOCA KOYU MAH. UZUN CADDESI    SILE/ISTANBUL
1303,emine.cakmak60549@yahootracker.com,Emine Çakmak,1,F,1965-09-18,Ege,Izmir,FOCA,ATATURK MAH.,ATATURK MAH. 150. SOKAK  35680  FOCA/IZMIR
1304,ferhat.baris.yalcin40746@inboxplus.com,Ferhat Barış Yalçın,1,M,1953-12-03,Marmara,Kirklareli,LULEBURGAZ,YILDIZ MAH.,YILDIZ MAH. YOKUS SOKAK  39750  LULEBURGAZ/KIRKLARELI
1305,yeliz.ozdemir49797@outlookerlab.com,Yeliz Özdemir,1,F,1966-06-27,Marmara,Kocaeli,KANDIRA,ORHAN MAH.,ORHAN MAH. DENIZ SOKAK  41600  KANDIRA/KOCAELI
1306,aylin.turkmen81722@yahootracker.com,Aylin Türkmen,1,F,1994-06-07,Ic Anadolu,Ankara,AKYURT,TIMURHAN MAH.,TIMURHAN MAH. RESIM SOKAK  06750  AKYURT/ANKARA
1307,berkay.cakmak8103@inboxplus.com,Berkay Çakmak,1,M,1966-04-04,Ege,Mugla,MUGLA MERKEZ,MUSLIHITTIN MAH.,MUSLIHITTIN MAH. ONCU SOKAK    MUGLA MERKEZ/MUGLA
1308,emine.ergin70478@hotmailia.com,Emine Ergin,1,F,1953-06-06,Dogu Anadolu,Erzurum,YAKUTIYE,ASAGI SANAYI MAH.,ASAGI SANAYI MAH. HALIT BEY SOKAK    YAKUTIYE/ERZURUM
1309,duygu.nesrin.aslan93007@yahootracker.com,Duygu Nesrin Aslan,1,F,1953-10-02,Akdeniz,Hatay,HATAY MERKEZ,CEKMECE-GULTEPE MAH.,CEKMECE-GULTEPE MAH. 118. SOKAK    HATAY MERKEZ/HATAY
1310,veli.umut.sen41670@inboxplus.com,Veli Umut Şen,1,M,1996-04-24,Marmara,Istanbul,BAYRAMPASA,KOCATEPE MAH.,KOCATEPE MAH. 67. SOKAK  34045  BAYRAMPASA/ISTANBUL
1311,dilan.sahin72871@hotmailia.com,Dilan Şahin,1,F,1963-06-22,Dogu Anadolu,Erzurum,YAKUTIYE,CAGLAYAN MAH.,CAGLAYAN MAH. 2.MOTORCULAR SOKAK    YAKUTIYE/ERZURUM
1312,ugur.demir10460@hotmailia.com,Uğur Demir,1,M,1958-07-10,Ege,Izmir,ODEMIS,SULEYMAN DEMIREL MAH.,SULEYMAN DEMIREL MAH. 1135. SOKAK  35750  ODEMIS/IZMIR
1313,hande.nehir.guler94661@yahootracker.com,Hande Nehir Güler,1,F,1968-01-14,Akdeniz,Mersin,TOROSLAR,GOZNE-YUKARI GOZNE MAH.,GOZNE-YUKARI GOZNE MAH. 92. SOKAK    TOROSLAR/MERSIN
1314,tuncay.guney22514@outlookerlab.com,Tuncay Güney,1,M,1976-11-13,Ege,Aydin,DIDIM,AKBUK-ADNAN MENDERES MAH.,AKBUK-ADNAN MENDERES MAH. 1066. SOKAK    DIDIM/AYDIN
1315,bora.burak.tarhan39620@gmaileo.com,Bora Burak Tarhan,1,M,1971-12-17,Marmara,Istanbul,PENDIK,SAPAN BAGLARI MAH.,SAPAN BAGLARI MAH. HEYBELI SOKAK  34893  PENDIK/ISTANBUL
1316,sinem.sonmez51636@yahootracker.com,Sinem Sönmez,1,F,1987-06-19,Marmara,Istanbul,ESENYURT,ATATURK MAH.,ATATURK MAH. LAZER SOKAK  34522  ESENYURT/ISTANBUL
1317,volkan.koc28552@yahootracker.com,Volkan Koç,1,M,1977-02-22,Ic Anadolu,Ankara,YENIMAHALLE,KARDELEN MAH.,KARDELEN MAH. 2220. CADDESI  06370  YENIMAHALLE/ANKARA
1318,reyhan.kara58266@gmaileo.com,Reyhan Kara,1,F,1982-07-25,Guneydogu Anadolu,Sirnak,CIZRE,SAH MAH.,SAH MAH. AYDIN SOKAK  73200  CIZRE/SIRNAK
1319,cagri.cengiz.erdogan40568@gmaileo.com,Çağrı Cengiz Erdoğan,1,M,1986-04-18,Ic Anadolu,Ankara,CANKAYA,BIRLIK MAH.,BIRLIK MAH. 381. SOKAK  06610  CANKAYA/ANKARA
1320,nisa.fatma.isik92648@gmaileo.com,Nisa Fatma Işık,1,F,1956-01-22,Ic Anadolu,Sivas,HAFIK,KOC MAH.,KOC MAH. 3. SOKAK  58760  HAFIK/SIVAS
1321,arda.erdogan26387@inboxplus.com,Arda Erdoğan,1,M,1982-05-21,Akdeniz,Kahramanmaras,KAHRAMANMARAS MERKEZ,OSMAN GAZI MAH.,OSMAN GAZI MAH. KEMAL ONYURT CADDESI    KAHRAMANMARAS MERKEZ/KAHRAMANMARAS
1322,selim.kaya25309@inboxplus.com,Selim Kaya,1,M,1988-05-02,Ic Anadolu,Ankara,GOLBASI/ANKARA,EYMIR MAH.,EYMIR MAH. 912. SOKAK    GOLBASI/ANKARA/ANKARA
1323,bahar.uysal46674@hotmailia.com,Bahar Uysal,1,F,1972-05-04,Guneydogu Anadolu,Sanliurfa,SANLIURFA MERKEZ,YAVUZ SELIM MAH.,YAVUZ SELIM MAH. 2016. SOKAK    SANLIURFA MERKEZ/SANLIURFA
1324,fatma.hatice.cakir85304@hotmailia.com,Fatma Hatice Çakır,1,F,1951-02-06,Guneydogu Anadolu,Siirt,SIIRT MERKEZ,TINAZTEPE MAH.,TINAZTEPE MAH. 105. SOKAK    SIIRT MERKEZ/SIIRT
1325,kursat.demir29384@outlookerlab.com,Kürşat Demir,1,M,1974-04-21,Ic Anadolu,Ankara,POLATLI,ISTIKLAL MAH.,ISTIKLAL MAH. MESE SOKAK  06900  POLATLI/ANKARA
1326,sultan.dilan.isik98228@hotmailia.com,Sultan Dilan Işık,1,F,1953-07-02,Dogu Anadolu,Erzurum,HORASAN,YUKARITAHIRHOCA KOYU,YUKARITAHIRHOCA KOYU MAH. KOYUN KENDISI  25800  HORASAN/ERZURUM
1327,ilgin.cinar61399@outlookerlab.com,Ilgın Çınar,1,F,1963-08-10,Marmara,Istanbul,BEYKOZ,CUBUKLU MAH.,CUBUKLU MAH. HIDIV KASRI CADDESI  34805  BEYKOZ/ISTANBUL
1328,derya.dogan78125@yahootracker.com,Derya Doğan,1,F,1960-03-28,Marmara,Istanbul,SILE,AHMETLI KOYU,AHMETLI KOYU MAH. ANT SOKAK  34983  SILE/ISTANBUL
1329,nehir.ozdemir70545@inboxplus.com,Nehir Özdemir,1,F,1986-07-02,Guneydogu Anadolu,Sanliurfa,HALFETI,RUSTIYE MAH.,RUSTIYE MAH. AGAR SOKAK  63950  HALFETI/SANLIURFA
1330,irem.gok76772@outlookerlab.com,İrem Gök,1,F,1984-11-21,Marmara,Istanbul,SILE,CAVUS MAH.,CAVUS MAH. SAKIN SOKAK  34980  SILE/ISTANBUL
1331,deniz.ege.ucar38464@gmaileo.com,Deniz Ege Uçar,1,M,1976-02-06,Guneydogu Anadolu,Batman,BATMAN MERKEZ,AYDINKONAK KOYU,AYDINKONAK KOYU MAH. 109. CADDESI    BATMAN MERKEZ/BATMAN
1332,mina.sahin60039@yahootracker.com,Mina Şahin,1,F,1988-01-25,Karadeniz,Samsun,CARSAMBA,GAZI MAH.,GAZI MAH. HANIMELI SOKAK  55500  CARSAMBA/SAMSUN
1333,gonul.yaman74214@yahootracker.com,Gönül Yaman,1,F,1963-05-05,Marmara,Istanbul,TUZLA,ISTASYON MAH.,ISTASYON MAH. GUNES SOKAK  34940  TUZLA/ISTANBUL
1334,pinar.seyma.koksal94131@gmaileo.com,Pınar Şeyma Köksal,1,F,1954-12-07,Karadeniz,Tokat,ZILE,SAKILER MAH.,SAKILER MAH. SANCAKBEYI SOKAK  60400  ZILE/TOKAT
1335,bahar.nehir.cakmak88396@yahootracker.com,Bahar Nehir Çakmak,1,F,1953-02-07,Marmara,Kocaeli,KARTEPE,UZUNCIFTLIK ATAKENT MAH.,UZUNCIFTLIK ATAKENT MAH. RESAT NURI GUNTEKIN SOKAK    KARTEPE/KOCAELI
1336,yusuf.eren22095@gmaileo.com,Yusuf Eren,1,M,1983-02-21,Ic Anadolu,Konya,ILGIN,BEYKONAK-ASAGI MAH.,BEYKONAK-ASAGI MAH. IBRAHIM ZENGIN CADDESI    ILGIN/KONYA
1337,sercan.gul22941@outlookerlab.com,Sercan Gül,1,M,1973-04-08,Marmara,Istanbul,ADALAR,HEYBELIADA MAH.,HEYBELIADA MAH. MIZRAK SOKAK  34973  ADALAR/ISTANBUL
1338,veli.altun6669@yahootracker.com,Veli Altun,1,M,1991-05-26,Marmara,Istanbul,ARNAVUTKOY,MAVIGOL MAH.,MAVIGOL MAH. 318. SOKAK  34287  ARNAVUTKOY/ISTANBUL
1339,nazli.karaca60024@gmaileo.com,Nazlı Karaca,1,F,1990-08-24,Ic Anadolu,Cankiri,ELDIVAN,CAMI MAH.,CAMI MAH. TURGUT OZAL CADDESI  18700  ELDIVAN/CANKIRI
1340,sibel.lara.korkmaz96688@outlookerlab.com,Sibel Lara Korkmaz,1,F,1951-03-01,Marmara,Istanbul,KUCUKCEKMECE,SOGUTLU CESME MAH.,SOGUTLU CESME MAH. SAZLI SOKAK  34295  KUCUKCEKMECE/ISTANBUL
1341,sinem.aksoy74588@outlookerlab.com,Sinem Aksoy,1,F,1978-05-08,Marmara,Istanbul,SANCAKTEPE,AKPINAR MAH.,AKPINAR MAH. AKAY SOKAK  34885  SANCAKTEPE/ISTANBUL
1342,mert.bagci25348@outlookerlab.com,Mert Bağcı,1,M,1990-02-20,Ege,Izmir,BUCA,GAZILER MAH.,GAZILER MAH. 1086. SOKAK  35400  BUCA/IZMIR
1343,beste.altun60639@gmaileo.com,Beste Altun,1,F,1962-10-22,Dogu Anadolu,Bitlis,TATVAN,TUG MAH.,TUG MAH. ORMAN CADDESI  13200  TATVAN/BITLIS
1344,elif.mina.dogan83500@yahootracker.com,Elif Mina Doğan,1,F,1976-11-22,Marmara,Istanbul,BAHCELIEVLER,FEVZICAKMAK MAH.,FEVZICAKMAK MAH. BASGIL SOKAK    BAHCELIEVLER/ISTANBUL
1345,damla.erbas74300@outlookerlab.com,Damla Erbaş,1,F,1980-06-05,Marmara,Istanbul,BEYKOZ,GOKSU MAH.,GOKSU MAH. KIZILCIK SOKAK  34815  BEYKOZ/ISTANBUL
1346,dilan.yasemin.yavuz84583@hotmailia.com,Dilan Yasemin Yavuz,1,F,1964-06-18,Akdeniz,Kahramanmaras,KAHRAMANMARAS MERKEZ,PIRI REIS MAH.,PIRI REIS MAH. 55006. SOKAK    KAHRAMANMARAS MERKEZ/KAHRAMANMARAS
1347,kadir.turkmen28729@gmaileo.com,Kadir Türkmen,1,M,1975-10-27,Ege,Izmir,BORNOVA,MEVLANA MAH.,MEVLANA MAH. 1775. SOKAK  35050  BORNOVA/IZMIR
1348,selim.alper.erdogan43426@inboxplus.com,Selim Alper Erdoğan,1,M,1982-03-14,Ege,Balikesir,BALIKESIR MERKEZ,2.SAKARYA MAH.,2.SAKARYA MAH. 34_SOLUGAN SOKAK    BALIKESIR MERKEZ/BALIKESIR
1349,hande.keskin65261@gmaileo.com,Hande Keskin,1,F,1952-11-30,Ege,Izmir,BUCA,KIRIKLAR KOYU,KIRIKLAR KOYU MAH. 5015. SOKAK  35390  BUCA/IZMIR
1350,engin.guney3998@outlookerlab.com,Engin Güney,1,M,1965-07-24,Ege,Balikesir,BURHANIYE,PELITKOY-HURRIYET MAH.,PELITKOY-HURRIYET MAH. MAKBULE SELCUK CADDESI  10730  BURHANIYE/BALIKESIR
1351,seda.onal46405@yahootracker.com,Seda Önal,1,F,1965-10-21,Marmara,Istanbul,KARTAL,CEVIZLI MAH.,CEVIZLI MAH. OZER SOKAK  34865  KARTAL/ISTANBUL
1352,faruk.altun3710@outlookerlab.com,Faruk Altun,1,M,1986-11-16,Marmara,Istanbul,BESIKTAS,CIHANNUMA MAH.,CIHANNUMA MAH. SARAY CADDESI    BESIKTAS/ISTANBUL
1353,figen.fatma.ucar88397@yahootracker.com,Figen Fatma Uçar,1,F,1990-04-03,Guneydogu Anadolu,Gaziantep,SEHITKAMIL,KAYAONU MAH.,KAYAONU MAH. 42014 NOLU SOKAK  27500  SEHITKAMIL/GAZIANTEP
1354,hale.bagci48607@inboxplus.com,Hale Bağcı,1,F,1980-07-06,Ege,Izmir,BERGAMA,ERTUGRUL MAH.,ERTUGRUL MAH. 2.GAZHANE ARALIGI SOKAK  35700  BERGAMA/IZMIR
1355,aysun.coban75868@hotmailia.com,Aysun Çoban,1,F,1953-11-29,Guneydogu Anadolu,Mardin,MARDIN MERKEZ,YENISEHIR MAH.,YENISEHIR MAH. SSK CADDESI    MARDIN MERKEZ/MARDIN
1356,atilla.aksoy8596@outlookerlab.com,Atilla Aksoy,1,M,1950-09-01,Guneydogu Anadolu,Sanliurfa,SANLIURFA MERKEZ,HAYATI HARRANI MAH.,HAYATI HARRANI MAH. 3948. SOKAK    SANLIURFA MERKEZ/SANLIURFA
1357,murat.emre.sari39544@hotmailia.com,Murat Emre Sarı,1,M,1963-09-21,Guneydogu Anadolu,Diyarbakir,KULP,AKBULAK KOYU,AKBULAK KOYU MAH. KELEKTEPE MEZRASI  21900  KULP/DIYARBAKIR
1358,hatice.guney79082@yahootracker.com,Hatice Güney,1,F,1995-05-19,Akdeniz,Mersin,YENISEHIR/MERSIN,50. YIL MAH.,50. YIL MAH. 27256. SOKAK  33120  YENISEHIR/MERSIN
1359,hatice.suna.isik98686@outlookerlab.com,Hatice Suna Işık,1,F,1950-03-10,Karadeniz,Samsun,CANIK,UCPINAR KOYU,UCPINAR KOYU MAH. YAVSAN MEVKI  55080  CANIK/SAMSUN
1360,rabia.kalayci56825@yahootracker.com,Rabia Kalaycı,1,F,1953-03-13,Ege,Denizli,TAVAS,KIZILCABOLUK-DEMIRCI MAH.,KIZILCABOLUK-DEMIRCI MAH. ERENLER SOKAK    TAVAS/DENIZLI
1361,erdem.kerem.ucar42847@gmaileo.com,Erdem Kerem Uçar,1,M,1967-07-16,Akdeniz,Hatay,ISKENDERUN,AKCALI-YENISEHIR MAH.,AKCALI-YENISEHIR MAH. FIRTINA SOKAK    ISKENDERUN/HATAY
1362,tugba.demir66697@yahootracker.com,Tuğba Demir,1,F,1967-01-09,Marmara,Istanbul,BEYOGLU,KALYONCU KULLUGU MAH.,KALYONCU KULLUGU MAH. ATAMAN SOKAK  34435  BEYOGLU/ISTANBUL
1363,fatma.derya.cetin88898@outlookerlab.com,Fatma Derya Çetin,1,F,1951-11-12,Akdeniz,Mersin,TARSUS,BAHCE MAH.,BAHCE MAH. 0533. SOKAK  33450  TARSUS/MERSIN
1364,nazli.pelin.kaptan93005@gmaileo.com,Nazlı Pelin Kaptan,1,F,1980-05-11,Karadeniz,Ordu,GOLKOY,DUZYAYLA-MERKEZ MAH.,DUZYAYLA-MERKEZ MAH. YUKARIHATIPGIL KUME EVLERI    GOLKOY/ORDU
1365,ayse.erdem54827@outlookerlab.com,Ayşe Erdem,1,F,1992-10-28,Marmara,Bursa,OSMANGAZI,KIRAZLI MAH.,KIRAZLI MAH. GULLUK SOKAK  16375  OSMANGAZI/BURSA
1366,bahar.merve.celik98624@inboxplus.com,Bahar Merve Çelik,1,F,1962-06-07,Karadeniz,Bayburt,BAYBURT MERKEZ,CAYIRYOLU-KUTLUBEY MAH.,CAYIRYOLU-KUTLUBEY MAH. KOROGLU SOKAK    BAYBURT MERKEZ/BAYBURT
1367,murat.erbas12317@inboxplus.com,Murat Erbaş,1,M,1958-10-29,Marmara,Tekirdag,MURATLI,MURADIYE MAH.,MURADIYE MAH. SERCE SOKAK  59700  MURATLI/TEKIRDAG
1368,yelda.koc69911@inboxplus.com,Yelda Koç,1,F,1984-02-04,Guneydogu Anadolu,Diyarbakir,BISMIL,TEPE-YESILOVA MAH.,TEPE-YESILOVA MAH. KEMBERLI YOLU KUME EVLERI    BISMIL/DIYARBAKIR
1369,damla.korkmaz67842@gmaileo.com,Damla Korkmaz,1,F,1967-05-12,Akdeniz,Mersin,AKDENIZ,OZGURLUK MAH.,OZGURLUK MAH. 62100. SOKAK  33020  AKDENIZ/MERSIN
1370,gizem.pelin.erdogan86076@inboxplus.com,Gizem Pelin Erdoğan,1,F,1954-05-07,Marmara,Kocaeli,KARTEPE,HACI HALIM MAH.,HACI HALIM MAH. AKDAG CADDESI    KARTEPE/KOCAELI
1371,nisa.erturk77964@yahootracker.com,Nisa Ertürk,1,F,1959-08-03,Marmara,Istanbul,GAZIOSMANPASA,KARADENIZ MAH.,KARADENIZ MAH. 1168/4 SOKAK  34250  GAZIOSMANPASA/ISTANBUL
1372,suna.gunes61834@hotmailia.com,Suna Güneş,1,F,1975-11-21,Marmara,Istanbul,UMRANIYE,DUMLUPINAR MAH.,DUMLUPINAR MAH. DOLAMBAC SOKAK  34766  UMRANIYE/ISTANBUL
1373,seda.aylin.guney96561@inboxplus.com,Seda Aylin Güney,1,F,1996-02-28,Marmara,Istanbul,USKUDAR,KUPLUCE MAH.,KUPLUCE MAH. GOKKUSAGI SOKAK  34676  USKUDAR/ISTANBUL
1374,gonca.aksoy64210@outlookerlab.com,Gonca Aksoy,1,F,1991-09-03,Marmara,Kocaeli,DERINCE,CINARLI MAH.,CINARLI MAH. TUFANLI SOKAK  41900  DERINCE/KOCAELI
1375,haluk.sonmez4760@gmaileo.com,Haluk Sönmez,1,M,1970-07-09,Karadeniz,Duzce,DUZCE MERKEZ,KABALAK KOYU,KABALAK KOYU MAH. DINLER MEVKI    DUZCE MERKEZ/DUZCE
1376,idil.altun65704@inboxplus.com,İdil Altun,1,F,1973-02-15,Marmara,Tekirdag,SARKOY,YORGUC KOYU,YORGUC KOYU MAH. KOYYOLU SOKAK  59800  SARKOY/TEKIRDAG
1377,ahu.aylin.ergin90499@hotmailia.com,Ahu Aylin Ergin,1,F,1984-01-29,Marmara,Istanbul,AVCILAR,YESILKENT MAH.,YESILKENT MAH. G-630 SOKAK    AVCILAR/ISTANBUL
1378,meryem.dogan56163@gmaileo.com,Meryem Doğan,1,F,1995-04-07,Ic Anadolu,Kayseri,MELIKGAZI,ERENKOY MAH.,ERENKOY MAH. DENIZ SOKAK  38150  MELIKGAZI/KAYSERI
1379,elif.irem.arslan97224@hotmailia.com,Elif İrem Arslan,1,F,1994-10-14,Akdeniz,Antalya,KEPEZ,BESKONAKLILAR MAH.,BESKONAKLILAR MAH. 4416. SOKAK  07260  KEPEZ/ANTALYA
1380,gonul.balci55982@gmaileo.com,Gönül Balcı,1,F,1988-07-20,Dogu Anadolu,Elazig,KOVANCILAR,HEYBET MAH.,HEYBET MAH. ULKU SOKAK  23850  KOVANCILAR/ELAZIG
1381,utku.deniz.uysal37255@yahootracker.com,Utku Deniz Uysal,1,M,1979-04-21,Ege,Manisa,AHMETLI,ULU CAMI MAH.,ULU CAMI MAH. KUMPANYA SOKAK  45450  AHMETLI/MANISA
1382,yigit.serkan.sen43737@inboxplus.com,Yiğit Serkan Şen,1,M,1966-03-15,Dogu Anadolu,Erzincan,ERZINCAN MERKEZ,ULUKOY-FAIKOSMAN MAH.,ULUKOY-FAIKOSMAN MAH. 104. SOKAK    ERZINCAN MERKEZ/ERZINCAN
